,,,-1.80E-05,5.44E-01
,,,-1.80E-05,5.44E-01
,,,-1.79E-05,5.52E-01
,,,-1.79E-05,5.52E-01
,,,-1.79E-05,5.44E-01
,,,-1.79E-05,5.44E-01
,,,-1.79E-05,5.44E-01
,,,-1.78E-05,5.44E-01
,,,-1.78E-05,5.52E-01
,,,-1.78E-05,5.52E-01
,,,-1.78E-05,5.44E-01
,,,-1.78E-05,5.52E-01
,,,-1.77E-05,5.44E-01
,,,-1.77E-05,5.60E-01
,,,-1.77E-05,5.52E-01
,,,-1.77E-05,5.44E-01
,,,-1.77E-05,5.44E-01
,,,-1.76E-05,5.52E-01
,,,-1.76E-05,5.60E-01
,,,-1.76E-05,5.60E-01
,,,-1.76E-05,5.44E-01
,,,-1.76E-05,5.44E-01
,,,-1.75E-05,5.60E-01
,,,-1.75E-05,5.44E-01
,,,-1.75E-05,5.52E-01
,,,-1.75E-05,5.52E-01
,,,-1.75E-05,5.52E-01
,,,-1.74E-05,5.52E-01
,,,-1.74E-05,5.44E-01
,,,-1.74E-05,5.44E-01
,,,-1.74E-05,5.52E-01
,,,-1.74E-05,5.44E-01
,,,-1.73E-05,5.44E-01
,,,-1.73E-05,5.52E-01
,,,-1.73E-05,5.44E-01
,,,-1.73E-05,5.52E-01
,,,-1.73E-05,5.52E-01
,,,-1.72E-05,5.52E-01
,,,-1.72E-05,5.44E-01
,,,-1.72E-05,5.52E-01
,,,-1.72E-05,5.52E-01
,,,-1.72E-05,5.44E-01
,,,-1.71E-05,5.44E-01
,,,-1.71E-05,5.52E-01
,,,-1.71E-05,5.60E-01
,,,-1.71E-05,5.52E-01
,,,-1.71E-05,5.44E-01
,,,-1.70E-05,5.52E-01
,,,-1.70E-05,5.44E-01
,,,-1.70E-05,5.44E-01
,,,-1.70E-05,5.44E-01
,,,-1.70E-05,5.44E-01
,,,-1.69E-05,5.44E-01
,,,-1.69E-05,5.52E-01
,,,-1.69E-05,5.52E-01
,,,-1.69E-05,5.52E-01
,,,-1.69E-05,5.44E-01
,,,-1.68E-05,5.44E-01
,,,-1.68E-05,5.44E-01
,,,-1.68E-05,5.52E-01
,,,-1.68E-05,5.52E-01
,,,-1.68E-05,5.52E-01
,,,-1.67E-05,5.52E-01
,,,-1.67E-05,5.60E-01
,,,-1.67E-05,5.44E-01
,,,-1.67E-05,5.52E-01
,,,-1.67E-05,5.52E-01
,,,-1.66E-05,5.44E-01
,,,-1.66E-05,5.52E-01
,,,-1.66E-05,5.52E-01
,,,-1.66E-05,5.52E-01
,,,-1.66E-05,5.52E-01
,,,-1.65E-05,5.52E-01
,,,-1.65E-05,5.44E-01
,,,-1.65E-05,5.44E-01
,,,-1.65E-05,5.52E-01
,,,-1.65E-05,5.52E-01
,,,-1.64E-05,5.52E-01
,,,-1.64E-05,5.44E-01
,,,-1.64E-05,5.44E-01
,,,-1.64E-05,5.44E-01
,,,-1.64E-05,5.52E-01
,,,-1.63E-05,5.52E-01
,,,-1.63E-05,5.44E-01
,,,-1.63E-05,5.52E-01
,,,-1.63E-05,5.52E-01
,,,-1.63E-05,5.44E-01
,,,-1.62E-05,5.44E-01
,,,-1.62E-05,5.44E-01
,,,-1.62E-05,5.44E-01
,,,-1.62E-05,5.44E-01
,,,-1.62E-05,5.52E-01
,,,-1.61E-05,5.52E-01
,,,-1.61E-05,5.52E-01
,,,-1.61E-05,5.44E-01
,,,-1.61E-05,5.52E-01
,,,-1.61E-05,5.52E-01
,,,-1.60E-05,5.52E-01
,,,-1.60E-05,5.52E-01
,,,-1.60E-05,5.52E-01
,,,-1.60E-05,5.44E-01
,,,-1.60E-05,5.52E-01
,,,-1.59E-05,5.52E-01
,,,-1.59E-05,5.52E-01
,,,-1.59E-05,5.44E-01
,,,-1.59E-05,5.52E-01
,,,-1.59E-05,5.44E-01
,,,-1.58E-05,5.44E-01
,,,-1.58E-05,5.52E-01
,,,-1.58E-05,5.52E-01
,,,-1.58E-05,5.52E-01
,,,-1.58E-05,5.52E-01
,,,-1.57E-05,5.52E-01
,,,-1.57E-05,5.60E-01
,,,-1.57E-05,5.44E-01
,,,-1.57E-05,5.44E-01
,,,-1.57E-05,5.44E-01
,,,-1.56E-05,5.44E-01
,,,-1.56E-05,5.52E-01
,,,-1.56E-05,5.52E-01
,,,-1.56E-05,5.44E-01
,,,-1.56E-05,5.52E-01
,,,-1.55E-05,5.44E-01
,,,-1.55E-05,5.52E-01
,,,-1.55E-05,5.52E-01
,,,-1.55E-05,5.60E-01
,,,-1.55E-05,5.52E-01
,,,-1.54E-05,5.52E-01
,,,-1.54E-05,5.52E-01
,,,-1.54E-05,5.60E-01
,,,-1.54E-05,5.52E-01
,,,-1.54E-05,5.60E-01
,,,-1.53E-05,5.52E-01
,,,-1.53E-05,5.44E-01
,,,-1.53E-05,5.44E-01
,,,-1.53E-05,5.60E-01
,,,-1.53E-05,5.44E-01
,,,-1.52E-05,5.52E-01
,,,-1.52E-05,5.52E-01
,,,-1.52E-05,5.44E-01
,,,-1.52E-05,5.44E-01
,,,-1.52E-05,5.52E-01
,,,-1.51E-05,5.44E-01
,,,-1.51E-05,5.44E-01
,,,-1.51E-05,5.52E-01
,,,-1.51E-05,5.44E-01
,,,-1.51E-05,5.52E-01
,,,-1.50E-05,5.52E-01
,,,-1.50E-05,5.44E-01
,,,-1.50E-05,5.52E-01
,,,-1.50E-05,5.52E-01
,,,-1.50E-05,5.44E-01
,,,-1.49E-05,5.52E-01
,,,-1.49E-05,5.44E-01
,,,-1.49E-05,5.52E-01
,,,-1.49E-05,5.44E-01
,,,-1.49E-05,5.52E-01
,,,-1.48E-05,5.52E-01
,,,-1.48E-05,5.52E-01
,,,-1.48E-05,5.52E-01
,,,-1.48E-05,5.44E-01
,,,-1.48E-05,5.52E-01
,,,-1.47E-05,5.52E-01
,,,-1.47E-05,5.44E-01
,,,-1.47E-05,5.52E-01
,,,-1.47E-05,5.44E-01
,,,-1.47E-05,5.44E-01
,,,-1.46E-05,5.20E-01
,,,-1.46E-05,5.36E-01
,,,-1.46E-05,5.52E-01
,,,-1.46E-05,5.36E-01
,,,-1.46E-05,5.28E-01
,,,-1.45E-05,5.28E-01
,,,-1.45E-05,5.44E-01
,,,-1.45E-05,5.36E-01
,,,-1.45E-05,5.36E-01
,,,-1.45E-05,5.28E-01
,,,-1.44E-05,5.20E-01
,,,-1.44E-05,5.36E-01
,,,-1.44E-05,5.36E-01
,,,-1.44E-05,5.28E-01
,,,-1.44E-05,5.36E-01
,,,-1.43E-05,5.36E-01
,,,-1.43E-05,5.36E-01
,,,-1.43E-05,5.36E-01
,,,-1.43E-05,5.36E-01
,,,-1.43E-05,5.28E-01
,,,-1.42E-05,5.36E-01
,,,-1.42E-05,5.28E-01
,,,-1.42E-05,5.28E-01
,,,-1.42E-05,5.28E-01
,,,-1.42E-05,5.28E-01
,,,-1.41E-05,5.36E-01
,,,-1.41E-05,5.28E-01
,,,-1.41E-05,5.28E-01
,,,-1.41E-05,5.28E-01
,,,-1.41E-05,5.28E-01
,,,-1.40E-05,5.36E-01
,,,-1.40E-05,5.28E-01
,,,-1.40E-05,5.28E-01
,,,-1.40E-05,5.28E-01
,,,-1.40E-05,5.36E-01
,,,-1.39E-05,5.28E-01
,,,-1.39E-05,5.28E-01
,,,-1.39E-05,5.20E-01
,,,-1.39E-05,5.20E-01
,,,-1.39E-05,5.28E-01
,,,-1.38E-05,5.36E-01
,,,-1.38E-05,5.28E-01
,,,-1.38E-05,5.28E-01
,,,-1.38E-05,5.28E-01
,,,-1.38E-05,5.28E-01
,,,-1.37E-05,5.28E-01
,,,-1.37E-05,5.28E-01
,,,-1.37E-05,5.20E-01
,,,-1.37E-05,5.20E-01
,,,-1.37E-05,5.20E-01
,,,-1.36E-05,5.20E-01
,,,-1.36E-05,5.20E-01
,,,-1.36E-05,5.28E-01
,,,-1.36E-05,5.20E-01
,,,-1.36E-05,5.20E-01
,,,-1.35E-05,5.20E-01
,,,-1.35E-05,5.20E-01
,,,-1.35E-05,5.28E-01
,,,-1.35E-05,5.28E-01
,,,-1.35E-05,5.20E-01
,,,-1.34E-05,5.20E-01
,,,-1.34E-05,5.28E-01
,,,-1.34E-05,5.28E-01
,,,-1.34E-05,5.20E-01
,,,-1.34E-05,5.20E-01
,,,-1.33E-05,5.20E-01
,,,-1.33E-05,5.20E-01
,,,-1.33E-05,5.20E-01
,,,-1.33E-05,5.28E-01
,,,-1.33E-05,5.20E-01
,,,-1.32E-05,5.20E-01
,,,-1.32E-05,5.28E-01
,,,-1.32E-05,5.20E-01
,,,-1.32E-05,5.20E-01
,,,-1.32E-05,5.20E-01
,,,-1.31E-05,5.20E-01
,,,-1.31E-05,5.20E-01
,,,-1.31E-05,5.12E-01
,,,-1.31E-05,5.20E-01
,,,-1.31E-05,5.12E-01
,,,-1.30E-05,5.20E-01
,,,-1.30E-05,5.20E-01
,,,-1.30E-05,5.20E-01
,,,-1.30E-05,5.20E-01
,,,-1.30E-05,5.20E-01
,,,-1.29E-05,5.12E-01
,,,-1.29E-05,5.12E-01
,,,-1.29E-05,5.20E-01
,,,-1.29E-05,5.20E-01
,,,-1.29E-05,5.12E-01
,,,-1.28E-05,5.12E-01
,,,-1.28E-05,5.12E-01
,,,-1.28E-05,5.12E-01
,,,-1.28E-05,5.12E-01
,,,-1.28E-05,5.20E-01
,,,-1.27E-05,5.12E-01
,,,-1.27E-05,5.20E-01
,,,-1.27E-05,5.20E-01
,,,-1.27E-05,5.12E-01
,,,-1.27E-05,5.12E-01
,,,-1.26E-05,5.12E-01
,,,-1.26E-05,5.20E-01
,,,-1.26E-05,5.12E-01
,,,-1.26E-05,5.12E-01
,,,-1.26E-05,5.04E-01
,,,-1.25E-05,5.12E-01
,,,-1.25E-05,5.12E-01
,,,-1.25E-05,5.20E-01
,,,-1.25E-05,5.12E-01
,,,-1.25E-05,5.04E-01
,,,-1.24E-05,5.12E-01
,,,-1.24E-05,5.12E-01
,,,-1.24E-05,5.12E-01
,,,-1.24E-05,5.20E-01
,,,-1.24E-05,5.12E-01
,,,-1.23E-05,5.12E-01
,,,-1.23E-05,5.12E-01
,,,-1.23E-05,5.12E-01
,,,-1.23E-05,5.04E-01
,,,-1.23E-05,5.12E-01
,,,-1.22E-05,5.04E-01
,,,-1.22E-05,5.12E-01
,,,-1.22E-05,5.12E-01
,,,-1.22E-05,5.12E-01
,,,-1.22E-05,5.04E-01
,,,-1.21E-05,5.12E-01
,,,-1.21E-05,5.12E-01
,,,-1.21E-05,5.12E-01
,,,-1.21E-05,5.12E-01
,,,-1.21E-05,5.04E-01
,,,-1.20E-05,5.12E-01
,,,-1.20E-05,5.04E-01
,,,-1.20E-05,5.12E-01
,,,-1.20E-05,5.12E-01
,,,-1.20E-05,5.04E-01
,,,-1.19E-05,5.12E-01
,,,-1.19E-05,5.12E-01
,,,-1.19E-05,5.04E-01
,,,-1.19E-05,5.12E-01
,,,-1.19E-05,5.12E-01
,,,-1.18E-05,5.04E-01
,,,-1.18E-05,5.20E-01
,,,-1.18E-05,5.04E-01
,,,-1.18E-05,5.12E-01
,,,-1.18E-05,5.12E-01
,,,-1.17E-05,5.04E-01
,,,-1.17E-05,4.96E-01
,,,-1.17E-05,5.12E-01
,,,-1.17E-05,5.04E-01
,,,-1.17E-05,5.12E-01
,,,-1.16E-05,5.12E-01
,,,-1.16E-05,5.12E-01
,,,-1.16E-05,5.04E-01
,,,-1.16E-05,4.96E-01
,,,-1.16E-05,5.04E-01
,,,-1.15E-05,4.96E-01
,,,-1.15E-05,5.12E-01
,,,-1.15E-05,5.12E-01
,,,-1.15E-05,5.04E-01
,,,-1.15E-05,4.96E-01
,,,-1.14E-05,5.12E-01
,,,-1.14E-05,5.12E-01
,,,-1.14E-05,5.04E-01
,,,-1.14E-05,5.04E-01
,,,-1.14E-05,5.12E-01
,,,-1.13E-05,5.04E-01
,,,-1.13E-05,5.04E-01
,,,-1.13E-05,5.04E-01
,,,-1.13E-05,5.04E-01
,,,-1.13E-05,5.04E-01
,,,-1.12E-05,4.96E-01
,,,-1.12E-05,5.04E-01
,,,-1.12E-05,5.04E-01
,,,-1.12E-05,5.04E-01
,,,-1.12E-05,5.04E-01
,,,-1.11E-05,5.04E-01
,,,-1.11E-05,5.04E-01
,,,-1.11E-05,4.96E-01
,,,-1.11E-05,4.96E-01
,,,-1.11E-05,4.96E-01
,,,-1.10E-05,4.96E-01
,,,-1.10E-05,5.04E-01
,,,-1.10E-05,4.96E-01
,,,-1.10E-05,4.96E-01
,,,-1.10E-05,4.96E-01
,,,-1.09E-05,4.96E-01
,,,-1.09E-05,4.96E-01
,,,-1.09E-05,4.96E-01
,,,-1.09E-05,4.96E-01
,,,-1.09E-05,4.88E-01
,,,-1.08E-05,4.96E-01
,,,-1.08E-05,4.96E-01
,,,-1.08E-05,4.96E-01
,,,-1.08E-05,5.04E-01
,,,-1.08E-05,4.96E-01
,,,-1.07E-05,4.96E-01
,,,-1.07E-05,4.96E-01
,,,-1.07E-05,4.96E-01
,,,-1.07E-05,4.96E-01
,,,-1.07E-05,4.96E-01
,,,-1.06E-05,5.04E-01
,,,-1.06E-05,4.96E-01
,,,-1.06E-05,4.96E-01
,,,-1.06E-05,4.96E-01
,,,-1.06E-05,4.96E-01
,,,-1.05E-05,4.96E-01
,,,-1.05E-05,5.04E-01
,,,-1.05E-05,4.96E-01
,,,-1.05E-05,4.96E-01
,,,-1.05E-05,4.88E-01
,,,-1.04E-05,4.88E-01
,,,-1.04E-05,4.88E-01
,,,-1.04E-05,5.04E-01
,,,-1.04E-05,4.96E-01
,,,-1.04E-05,4.88E-01
,,,-1.03E-05,4.96E-01
,,,-1.03E-05,4.96E-01
,,,-1.03E-05,4.96E-01
,,,-1.03E-05,4.96E-01
,,,-1.03E-05,4.88E-01
,,,-1.02E-05,4.96E-01
,,,-1.02E-05,4.96E-01
,,,-1.02E-05,4.96E-01
,,,-1.02E-05,4.96E-01
,,,-1.02E-05,4.88E-01
,,,-1.01E-05,4.96E-01
,,,-1.01E-05,4.96E-01
,,,-1.01E-05,4.96E-01
,,,-1.01E-05,4.88E-01
,,,-1.01E-05,4.96E-01
,,,-1.00E-05,4.96E-01
,,,-1.00E-05,4.88E-01
,,,-1.00E-05,4.96E-01
,,,-9.98E-06,4.96E-01
,,,-9.96E-06,4.88E-01
,,,-9.94E-06,4.96E-01
,,,-9.92E-06,4.88E-01
,,,-9.90E-06,4.88E-01
,,,-9.88E-06,4.96E-01
,,,-9.86E-06,4.96E-01
,,,-9.84E-06,4.96E-01
,,,-9.82E-06,4.88E-01
,,,-9.80E-06,4.96E-01
,,,-9.78E-06,4.88E-01
,,,-9.76E-06,4.88E-01
,,,-9.74E-06,4.88E-01
,,,-9.72E-06,4.80E-01
,,,-9.70E-06,4.88E-01
,,,-9.68E-06,4.88E-01
,,,-9.66E-06,4.88E-01
,,,-9.64E-06,4.88E-01
